r y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19
3.676767676767676463e+00 1.160028999668893035e-03 4.265157130095727916e-03 -1.452196287260226586e-02 -3.473925570383373101e-02 7.579549404139528102e-02 1.325328881634449951e-01 -2.055430424372133025e-01 -2.630901593223510249e-01 2.781176544988258614e-01 2.219940040955520333e-01 -8.690719577759382919e-02 7.220120678704915196e-02 -1.952836705598928468e-01 -2.045379586549155582e-01 8.896018558387794317e-02 -7.568539967911357136e-02 1.873461856008939441e-01 1.582525873944745920e-01 -6.606480431391275644e-03 1.424502579738998465e-01
3.747474747474747403e+00 8.922327834114143720e-04 3.343619824703381038e-03 -1.163789807482044740e-02 -2.847456027560532968e-02 6.381583707337007416e-02 1.148229184317026697e-01 -1.846156669990340893e-01 -2.464817107350207037e-01 2.772263263478986217e-01 2.441496597363410348e-01 -1.319493756759349268e-01 2.100775588666429702e-02 -1.640891447516518165e-01 -2.129684832326672050e-01 1.375620382543898401e-01 -1.695337268521213830e-02 1.600241110674067158e-01 1.839116453511385751e-01 -6.971063783923428514e-02 9.186292676939050716e-02
3.818181818181817899e+00 6.828357582825301001e-04 2.607191077078750956e-03 -9.271893808745428067e-03 -2.318927364022393967e-02 5.333595082355437056e-02 9.864131679033039113e-02 -1.641117595117991823e-01 -2.278783819557147483e-01 2.709287878582016251e-01 2.588018851546070032e-01 -1.709865127282235719e-01 -3.027527931517714696e-02 -1.237944306375911990e-01 -2.066817951136199760e-01 1.744757313960687284e-01 4.219710449358345800e-02 1.175125465405364583e-01 1.893452345149072846e-01 -1.234722973875273938e-01 3.054634443623883283e-02
3.888888888888888840e+00 5.199757432558549690e-04 2.022127890439436027e-03 -7.343854941786395751e-03 -1.876471043719521101e-02 4.425646615821305502e-02 8.404555505747633715e-02 -1.444469043175526934e-01 -2.080833948625253893e-01 2.601596968040242874e-01 2.663449280190220425e-01 -2.030578089281702692e-01 -7.924258225695469948e-02 -7.724973050127779961e-02 -1.869108063853362200e-01 1.974833311910238198e-01 9.668667754271172143e-02 6.454593191715168876e-02 1.748277262729946990e-01 -1.620826021404340178e-01 -3.346893065725062982e-02
3.959595959595959336e+00 3.939840697366106927e-04 1.560017730674256474e-03 -5.783055833539232915e-03 -1.508863113016592657e-02 3.646295597714161590e-02 7.103719235164346335e-02 -1.259333077972529247e-01 -1.878024951762336525e-01 2.458776927536742152e-01 2.674209077929582956e-01 -2.276672784472653088e-01 -1.239029917706037098e-01 -2.737830518571834904e-02 -1.556858848802595008e-01 2.056191039660702491e-01 1.422212493028939262e-01 6.519512825300693114e-03 1.426923586283967704e-01 -1.818151827381051244e-01 -9.228714820136080244e-02
4.030303030303030276e+00 2.970318285599858220e-04 1.197128278741761004e-03 -4.527757900914384202e-03 -1.205695417117883840e-02 2.983280844154519162e-02 5.957339686787114369e-02 -1.087883225742539567e-01 -1.676328779889909582e-01 2.290173254944701808e-01 2.628468681938056495e-01 -2.447395280747347301e-01 -1.627404229206221020e-01 2.302775757412683574e-02 -1.155899098563111793e-01 1.991071804654993005e-01 1.755887973537896551e-01 -5.109409071830284255e-02 9.690514952815557082e-02 -1.812797966500674929e-01 -1.391076662014537613e-01
4.101010101010101216e+00 2.228209721746186780e-04 9.137910576050018840e-04 -3.524645385276197092e-03 -9.574802300134506103e-03 2.424086471359186701e-02 4.957776954493494509e-02 -9.314537638328999891e-02 -1.480594568162458824e-01 2.104512875934566041e-01 2.535450389986673714e-01 -2.545572794346148138e-01 -1.947336309913151320e-01 7.147167825122560658e-02 -6.950462671026201578e-02 1.792063602728051486e-01 1.948203408103525991e-01 -1.032687222758328083e-01 4.250968774290053015e-02 -1.613796085506395694e-01 -1.689574411078368366e-01
4.171717171717171269e+00 1.663174776124287462e-04 6.938294773124551590e-04 -2.728142867135490389e-03 -7.556999347737063111e-03 1.956386789021371045e-02 4.095013399402014365e-02 -7.906625105344178284e-02 -1.294571622842738412e-01 1.909630823980990599e-01 2.404800081421915592e-01 -2.576881167229528313e-01 -2.193404963739484514e-01 1.158698938268241108e-01 -2.037072420871771650e-02 1.479896549043033804e-01 1.992185371821430795e-01 -1.458426963752790240e-01 -1.497978884001817390e-02 -1.250122155977453908e-01 -1.791287906620497583e-01
4.242424242424242209e+00 1.235231801045123346e-04 5.240377337767189491e-04 -2.099667205614901347e-03 -5.928129628653179724e-03 1.568381438300016709e-02 3.357508496728220382e-02 -6.655381616698440028e-02 -1.120978850504431440e-01 1.712295763642586455e-01 2.246053075043085434e-01 -2.549072902791526540e-01 -2.364541978061024674e-01 1.546225001398887633e-01 2.902091006533092862e-02 1.080878875013208534e-01 1.892701354819963377e-01 -1.758028318707741122e-01 -7.016447023791343163e-02 -7.658034870604797650e-02 -1.693019386947425264e-01
4.313131313131313149e+00 9.128255498609952800e-05 3.937136462531767487e-04 -1.606856101075581971e-03 -4.622263491818690527e-03 1.249032832321526898e-02 2.732919743249294028e-02 -5.556449818287483716e-02 -9.616070926391336038e-02 1.518123849266756753e-01 2.068207841953256521e-01 -2.471223565460113902e-01 -2.463394032780206744e-01 1.866390817563502447e-01 7.619500191173773918e-02 6.242519692324420555e-02 1.664674665516911456e-01 -1.914247383711530637e-01 -1.182663117980023437e-01 -2.139202746964790486e-02 -1.413745429618303573e-01
4.383838383838384090e+00 6.712060461954597946e-05 2.942458828776056039e-04 -1.222805791025715185e-03 -3.582441304903984450e-03 9.882195686921455349e-03 2.208688770673162410e-02 -4.601994395308322411e-02 -8.174419251724486524e-02 1.331567204534030158e-01 1.879411365771931353e-01 -2.353041567291149772e-01 -2.495565612355171159e-01 2.113258548095016953e-01 1.191087595810007005e-01 1.397036265915818469e-02 1.330689999360843423e-01 -1.922760647332891759e-01 -1.555104079963724462e-01 3.496810048699913048e-02 -9.905414910581070154e-02
4.454545454545454142e+00 4.910804912471626257e-05 2.187540370100996966e-04 -9.253417521020913155e-04 -2.759995351881413660e-03 7.768200069586657028e-03 1.772498665576164451e-02 -3.781750584288960659e-02 -6.887961065171525898e-02 1.155961724268397967e-01 1.686751865053426336e-01 -2.204272816463722917e-01 -2.468816879735700187e-01 2.285420207209092058e-01 1.562190125255547846e-01 -3.447767022626507111e-02 9.182994525138551967e-02 -1.791024553698541688e-01 -1.793619068175792419e-01 8.722280020776333742e-02 -4.729116425739674640e-02
4.525252525252525082e+00 3.575018161661319569e-05 1.617785996388152543e-04 -6.963388349307528041e-04 -2.113775847649759440e-03 6.067398797696584023e-03 1.412613368644190757e-02 -3.083932579564879067e-02 -5.754427783720870299e-02 9.936186850268199922e-02 1.496148569934005745e-01 -2.034218644774327400e-01 -2.392279114306932741e-01 2.385341443207874279e-01 1.865031386911107925e-01 -8.045796797637144726e-02 4.573153036761128110e-02 -1.536246836640758062e-01 -1.886140622480244888e-01 1.308840701645941074e-01 8.361467627158508317e-03
4.595959595959596022e+00 2.589599320213993198e-05 1.190169384542794832e-04 -5.211010471685385489e-04 -1.609334318591497609e-03 4.708968654769716752e-03 1.118113116058065681e-02 -2.495992259633754429e-02 -4.767425425741451950e-02 8.459455057095341401e-02 1.312324271446086155e-01 -1.851373801687904719e-01 -2.275736375921955101e-01 2.418573629448834972e-01 2.094404620542784090e-01 -1.219636422021392469e-01 -2.267194587026587216e-03 -1.182796389527757813e-01 -1.833403454395567400e-01 1.625953010303834712e-01 6.237921489138192888e-02
4.666666666666666075e+00 1.866446911352063543e-05 8.710085586309628512e-05 -3.878061915809286183e-04 -1.218105537486071418e-03 3.631737008619735033e-03 8.790414578011964547e-03 -2.005228803159715342e-02 -3.917594973937126024e-02 7.135826136026909849e-02 1.138844269337679904e-01 -1.663181708287431726e-01 -2.129007256312959451e-01 2.392914964662215815e-01 2.249627559557941803e-01 -1.575055078742756964e-01 -4.943744022221822215e-02 -7.593789301446056406e-02 -1.647356769900076012e-01 1.803176045255512061e-01 1.098180364921081120e-01
4.737373737373737015e+00 1.338527997982090610e-05 6.341107384379802633e-05 -2.870166759064545219e-04 -9.166184113017037532e-04 2.783498347020708311e-03 6.864797341080616615e-03 -1.599257363303587323e-02 -3.193631027187223553e-02 5.965454514225744520e-02 9.782048539183223201e-02 -1.475896903351323897e-01 -1.961446335458874035e-01 2.317588815153005521e-01 2.333832995334025606e-01 -1.861276784676523799e-01 -9.343786966886599710e-02 -2.962723128531348504e-02 -1.348791574840204899e-01 1.833637615093181850e-01 1.467376510143439949e-01
4.808080808080807955e+00 9.551421861649185679e-06 4.592400814287891139e-05 -2.112549203202736508e-04 -6.857569080544686797e-04 2.120199618337072212e-03 5.325643066621327075e-03 -1.266350193788437148e-02 -2.583142812813545020e-02 4.943629497621903485e-02 8.319552299546628671e-02 -1.294539719824850388e-01 -1.781572324044370659e-01 2.202492151683539123e-01 2.353137683291942894e-01 -2.073826671817373957e-01 -1.324166734436245108e-01 1.771419343167722829e-02 -9.645321248904242806e-02 1.722991400471123591e-01 1.704684436260152647e-01
4.878787878787878896e+00 6.781680786619751331e-06 3.308638201956908990e-05 -1.546397587633991516e-04 -5.100843449722727027e-04 1.605061453007077888e-03 4.104606014996413192e-03 -9.956667559591750316e-03 -2.073354141991505875e-02 4.062060772232225364e-02 7.008384687841974492e-02 -1.122925532771814755e-01 -1.596819514000490658e-01 2.057550610257759260e-01 2.315773191181974278e-01 -2.212754814107469881e-01 -1.650599857515527569e-01 6.343846815931258876e-02 -5.245243713512872524e-02 1.487399063285623213e-01 1.797163948760236163e-01
4.949494949494948948e+00 4.791101917752658899e-06 2.371353474443235005e-05 -1.125789185344882622e-04 -3.772381118071012384e-04 1.207687113996794900e-03 3.143063698562526161e-03 -7.773907325378513235e-03 -1.651648451373354670e-02 3.310022101668935041e-02 5.849393177574616770e-02 -9.637501086954031182e-02 -1.413401394533427002e-01 1.892201047851877482e-01 2.231247996264425770e-01 -2.281868768308519535e-01 -1.905925235111076976e-01 1.053330234262124521e-01 -5.910598603190408626e-03 1.150845160712066773e-01 1.745192846919556284e-01
5.020202020202019888e+00 3.367923546472823582e-06 1.690765659188881931e-05 -8.151192823300943075e-05 -2.773970640867972032e-04 9.031974102843212801e-04 2.391347156478748192e-03 -6.027919028966881483e-03 -1.305971825663859373e-02 2.675329295865624957e-02 4.838292034654190915e-02 -8.187132709362296423e-02 -1.236270140421674157e-01 1.715008650025368342e-01 2.109593157114765805e-01 -2.287855785820074317e-01 -2.087393139812764586e-01 1.417078014934726460e-01 4.033261789012141524e-02 7.421517155613137351e-02 1.560814896373817207e-01
5.090909090909090828e+00 2.355688100912176328e-06 1.199259396828017086e-05 -5.869751755578687355e-05 -2.028202383301709057e-04 6.714180905867215155e-04 1.807855356040976138e-03 -4.642298589604660665e-03 -1.025111138156716353e-02 2.145143947256629435e-02 3.967012915234500309e-02 -6.886648608756122669e-02 -1.069152934372879088e-01 1.533414414698972827e-01 1.960726322241438391e-01 -2.239381394544036619e-01 -2.196589336677816640e-01 1.714277699320911619e-01 8.381130206759250523e-02 2.920253005981303385e-02 1.265231503866494078e-01
5.161616161616161769e+00 1.639464817909457894e-06 8.462288100522555686e-06 -4.203961820599989580e-05 -1.474530369443066897e-04 4.961365093754490415e-04 1.358121903942395006e-03 -3.551148904078113653e-03 -7.988665717547350359e-03 1.706606413464257718e-02 3.224908265002025126e-02 -5.737594204701231687e-02 -9.146453844129782962e-02 1.353600517346749965e-01 1.793952364100158681e-01 -2.146234662545122018e-01 -2.238589655045991333e-01 1.938983033756315477e-01 1.225532820875946810e-01 -1.695936378517951329e-02 8.858239223799167783e-02
5.232323232323231821e+00 1.135311831047021331e-06 5.940318469518757370e-06 -2.994635450441476010e-05 -1.065954194883812111e-04 3.644365765377607209e-04 1.013885545692756567e-03 -2.698393262207584090e-03 -6.181382238796831290e-03 1.347310168575584395e-02 2.599780465942718236e-02 -4.736087951593362377e-02 -7.743431964517129285e-02 1.180455651741418727e-01 1.617604722081528168e-01 -2.018571684148776357e-01 -2.221036437491284987e-01 2.090136102609176094e-01 1.551409327849841979e-01 -6.156889203747250433e-02 4.530736056594593386e-02
5.303030303030302761e+00 7.822705397833329720e-07 4.148404377638886517e-06 -2.121684358405924700e-05 -7.662573953925403292e-05 2.661150202731261505e-04 7.522012927238107705e-04 -2.036904170539098006e-03 -4.749456842110505450e-03 1.055635260778420986e-02 2.078726789706284578e-02 -3.874246687559780578e-02 -6.489952947934549132e-02 1.017619677705863951e-01 1.438820290555297421e-01 -1.866289920872176156e-01 -2.153221937810637920e-01 2.170795244044030625e-01 1.807187208779129362e-01 -1.023727599757462275e-01 -2.307468859176505080e-04
5.373737373737373701e+00 5.363243753924705613e-07 2.882066340492872150e-06 -1.495114323210458062e-05 -5.477351715959034476e-05 1.931776034316077118e-04 5.546166730823679078e-04 -1.527536552998867312e-03 -3.623978004048246469e-03 8.209616467979248544e-03 1.648803489022590898e-02 -3.141456768055524845e-02 -5.386643074689861227e-02 8.675863673774451834e-02 1.263432650450996286e-01 -1.698548712868138133e-01 -2.045244884504347493e-01 2.187218319327340621e-01 1.989570239670629959e-01 -1.376590998870556026e-01 -4.518033941058816061e-02
5.444444444444444642e+00 3.658700378954416297e-07 1.991959095208515481e-06 -1.047924059157314394e-05 -3.893449022874830555e-05 1.394108995280575046e-04 4.064275771985188020e-04 -1.138133820914271179e-03 -2.746276572503038218e-03 6.337841293121778893e-03 1.297521898486385210e-02 -2.525460563981084261e-02 -4.428833638467895989e-02 7.318442138353922766e-02 1.095963515201335697e-01 -1.523436714004635373e-01 -1.907286067088057591e-01 2.147901656735847764e-01 2.099837198475388855e-01 -1.662913999756524541e-01 -8.709327858295931590e-02
5.515151515151514694e+00 2.483447047015013872e-07 1.369658674414340782e-06 -7.305530408735166109e-06 -2.752162011725828669e-05 1.000233122268989451e-04 2.960203426538102482e-04 -8.425570290474777109e-04 -2.067053700901203949e-03 4.857500146164932427e-03 1.013195578897375243e-02 -2.013246969522018009e-02 -3.608011795703636171e-02 6.110376238285316480e-02 9.396900902717288118e-02 -1.347775815462425864e-01 -1.749029168586147265e-01 2.062657066041523879e-01 2.142954900205186197e-01 -1.876916588881141212e-01 -1.240439673522031189e-01
5.585858585858585634e+00 1.677303728029340098e-07 9.369181430305303910e-07 -5.065761880690836317e-06 -1.934623742840583147e-05 7.134797740079530171e-05 2.143008733772232494e-04 -6.197716873804895226e-04 -1.545388500215317705e-03 3.696389123826937864e-03 7.851608314342495981e-03 -1.591749299281046415e-02 -2.913102011792261664e-02 5.051338687510367048e-02 7.967661205338658070e-02 -1.177043460876555370e-01 -1.579235779056005484e-01 1.941788082759785261e-01 2.126600106716648453e-01 -2.017841072170538930e-01 -1.546851694696378399e-01
5.656565656565656575e+00 1.127190369060563503e-07 6.376026330039550755e-07 -3.493922119479952160e-06 -1.352412234165496598e-05 5.059980743338066231e-05 1.542074485081834558e-04 -4.530139164863894864e-04 -1.147703913110738848e-03 2.793017352917721158e-03 6.038939042266254845e-03 -1.248364486500449892e-02 -2.331550020567575709e-02 4.135844943959252062e-02 6.683761446800139117e-02 -1.015390908490089866e-01 -1.405469578870383873e-01 1.795404844962253110e-01 2.060185701920823065e-01 -2.089120384248726314e-01 -1.782477732176747376e-01
5.727272727272726627e+00 7.537226662177475918e-08 4.316775270156190103e-07 -2.396962660831315568e-06 -9.401961416876030854e-06 3.567903847395242608e-05 1.103011538712787962e-04 -3.290474392905090345e-04 -8.467486111944662721e-04 2.095732674584553472e-03 4.610474937323088759e-03 -9.713142383780008771e-03 -1.850200852477633037e-02 3.354731589571350453e-02 5.549053181469330159e-02 -8.657335007733789334e-02 -1.233954505854537448e-01 1.632896895691285932e-01 1.953965154026414963e-01 -2.097400216540959983e-01 -1.944954952489598710e-01
5.797979797979797567e+00 5.014811708577266823e-08 2.907577697700354267e-07 -1.635659558146553754e-06 -6.500265270621855862e-06 2.501406840608881891e-05 7.842627905916647868e-05 -2.375151712840644518e-04 -6.206349324198328667e-04 1.561699228761309101e-03 3.494272442815200396e-03 -7.498723457821328264e-03 -1.455977372843529280e-02 2.696448431405836649e-02 4.561105891023829739e-02 -7.298897579388298473e-02 -1.069545280380908570e-01 1.462566209697107600e-01 1.818266151619362114e-01 -2.051523928449403011e-01 -2.036473874030658160e-01
5.868686868686868507e+00 3.319910957715504518e-08 1.948351784275462803e-07 -1.110227543618848667e-06 -4.469439974438134028e-06 1.743700208721209253e-05 5.543230148380402729e-05 -1.703835967067155040e-04 -4.519582070409580796e-04 1.155817000721549945e-03 2.629263376523729902e-03 -5.744833430030197620e-03 -1.136376135273238844e-02 2.148139081775802053e-02 3.712825877834559363e-02 -6.087484721506337959e-02 -9.157855787684550386e-02 1.291409659423469747e-01 1.662882046304603456e-01 -1.961568350350856027e-01 -2.062811992440501674e-01
5.939393939393939448e+00 2.186890256038350891e-08 1.298880273283384222e-07 -7.495872597533839660e-07 -3.056261172495773931e-06 1.208605480173711353e-05 3.894899291956244126e-05 -1.214743531730430256e-04 -3.270112011937239974e-04 8.496498200689250489e-04 1.964333210678292484e-03 -4.367968286290270855e-03 -8.798037158969188379e-03 1.696504963489142356e-02 2.993909929259312708e-02 -5.024463260005380960e-02 -7.750288251320411326e-02 1.125031174328525313e-01 1.496630262324150917e-01 -1.837994395525349434e-01 -2.032295287476001133e-01
6.010101010101009500e+00 1.433363339208468732e-08 8.614658452818573465e-08 -5.034160412975164872e-07 -2.078494190681218603e-06 8.329733609693222246e-06 2.720653776540014936e-05 -8.607514146131728817e-05 -2.350985944667679573e-04 6.204080085777074734e-04 1.457253376410112215e-03 -3.296395987393987894e-03 -6.757797329915444205e-03 1.328462652076102535e-02 2.392091492617992241e-02 -4.105423532129381242e-02 -6.485983235721144713e-02 9.676587697876720684e-02 1.327071286092571245e-01 -1.690952055885997785e-01 -1.954786854645128302e-01
6.080808080808080440e+00 9.347906169541153745e-09 5.684282337438155615e-08 -3.363023935413446451e-07 -1.405832571376809428e-06 5.708469264528804316e-06 1.889318627428489337e-05 -6.062090125211253678e-05 -1.679500538278951201e-04 4.500151209922957792e-04 1.073561045869506981e-03 -2.469448307066517568e-03 -5.150332138094048870e-03 1.031614566263235402e-02 1.894162008135794051e-02 -3.321793706563886533e-02 -5.369665799192180344e-02 8.222398787310823687e-02 1.160370686408303681e-01 -1.529757270150395032e-01 -1.840777103194212450e-01
6.151515151515151381e+00 6.065982396613544611e-09 3.731498262159240974e-08 -2.234776985786367414e-07 -9.456927169941779743e-07 3.890075750523748157e-06 1.304375619638366725e-05 -4.243585390701777024e-05 -1.192261749114127055e-04 3.242749568053575923e-04 7.854546363952918161e-04 -1.836543115468081437e-03 -3.895175666320416230e-03 7.945588938678735391e-03 1.486769286988462620e-02 -2.662260255183899679e-02 -4.399375326969635902e-02 6.905892922347282858e-02 1.001279747994015951e-01 -1.362539887995427024e-01 -1.700624075268338531e-01
6.222222222222222321e+00 3.916667425193189569e-09 2.437037509009095658e-08 -1.477212220242616584e-07 -6.327077600511885102e-07 2.636050896634249183e-06 8.953149933534311413e-06 -2.952725992074157698e-05 -8.410893113375323305e-05 2.321449702731574109e-04 5.707517586161446046e-04 -1.356064472180665802e-03 -2.923667994171001618e-03 6.070670837623385815e-03 1.157008525276470232e-02 -2.113961203049331827e-02 -3.568195009716466221e-02 5.735667337290924900e-02 8.532072404499906060e-02 -1.196048283500517895e-01 -1.543968307589322631e-01
6.292929292929292373e+00 2.516291760209585425e-09 1.583484612737951095e-08 -9.713127528380491676e-08 -4.210151968607530128e-07 1.776290770427322848e-06 6.109905537626991376e-06 -2.042236724049526533e-05 -5.896692310902791503e-05 1.651149716328602476e-04 4.119387267025275659e-04 -9.941974044858903608e-04 -2.178123419332986862e-03 4.601570738458786447e-03 8.928302603715469049e-03 -1.663443007389659584e-02 -2.865805636449621219e-02 4.712649231180571913e-02 7.183548665937428135e-02 -1.035587204450636595e-01 -1.379326208267457332e-01
6.363636363636363313e+00 1.608548070663497780e-09 1.023621499513134943e-08 -6.353100189835417580e-08 -2.786368264226334811e-07 1.190270749158192661e-06 4.145604858491857849e-06 -1.404087703904968265e-05 -4.108531873001557638e-05 1.166851371019089799e-04 2.953269537162957138e-04 -7.237872281131819225e-04 -1.610763054584584547e-03 3.460884447919134518e-03 6.832940974935559388e-03 -1.297389968195606508e-02 -2.279815402957909021e-02 3.831932994984191265e-02 5.978912141586355256e-02 -8.850607911411113859e-02 -1.213850206896142786e-01
6.434343434343434254e+00 1.023141832860992052e-09 6.583245934671231456e-09 -4.133572342355895240e-08 -1.834128886759403056e-07 7.931503453181979446e-07 2.796694358501492121e-06 -9.596205385387646396e-06 -2.845063219695713144e-05 8.193436385431788278e-05 2.103212319354751060e-04 -5.232704203580948454e-04 -1.182535681332067120e-03 2.583025786626813244e-03 5.186982590401510371e-03 -1.003147325378919014e-02 -1.796845944293043104e-02 3.084468651372134287e-02 4.921427602521936256e-02 -7.470916475922391442e-02 -1.053233243473002956e-01
6.505050505050505194e+00 6.475396837235560510e-10 4.212278346646162444e-09 -2.675354370254037193e-08 -1.200814920361038394e-07 5.255931394291814182e-07 1.875920168316548500e-06 -6.519786467806576920e-06 -1.958117560637959745e-05 5.716848166607455087e-05 1.487975824841133706e-04 -3.757055627853165538e-04 -8.619191641218808524e-04 1.913272258168167766e-03 3.906138295935578097e-03 -7.690663980475741755e-03 -1.403376694609312185e-02 2.458535330196922816e-02 4.007849260704123701e-02 -6.231885288972958958e-02 -9.017291910672918520e-02
6.575757575757575246e+00 4.077797777897888760e-10 2.681460963041944810e-09 -1.722485746403148337e-08 -7.819542178045749261e-08 3.463653037698688866e-07 1.251134917507728386e-06 -4.403587686145013818e-06 -1.339494792171698030e-05 3.963737745040928664e-05 1.045835330421118449e-04 -2.679185495702504920e-04 -6.237672753335327808e-04 1.406610767553415119e-03 2.918497984211994387e-03 -5.847032138813728144e-03 -1.086365130131872886e-02 1.940966856244463051e-02 3.230207635933493582e-02 -5.139387254842080893e-02 -7.622588639700847435e-02
6.646464646464646187e+00 2.555134289046695673e-10 1.698260971911844213e-09 -1.103191808137809099e-08 -5.064651792652358638e-08 2.269945722743765086e-07 8.297022239431034129e-07 -2.956853427121931400e-06 -9.107767680560701013e-06 2.731037452140806202e-05 7.303083136127132605e-05 -1.897656909778828451e-04 -4.482439887957090190e-04 1.026503057768083510e-03 2.163713273497593331e-03 -4.409020574875016987e-03 -8.336701320679720806e-03 1.518122805173759138e-02 2.577391446315778489e-02 -4.192057570838974428e-02 -6.365724412860861159e-02
6.717171717171717127e+00 1.593054099241180859e-10 1.070081793934732533e-09 -7.028617751354640786e-09 -3.262756899237156602e-08 1.479444283760360503e-07 5.471119988416891506e-07 -1.973843932961358434e-06 -6.155511430587329191e-06 1.869996971017284906e-05 5.066924884575736032e-05 -1.335109866211352822e-04 -3.198692057330121386e-04 7.436579781701405881e-04 1.591896404671396632e-03 -3.297931819558585533e-03 -6.343105744812561377e-03 1.176617576705911265e-02 2.036480357933316207e-02 -3.383178510922557614e-02 -5.254424727848673593e-02
6.787878787878787179e+00 9.882710373767940950e-11 6.708264011284904965e-10 -4.454661194831467377e-09 -2.090693698400166485e-08 9.589351665398482403e-08 3.587346809025527472e-07 -1.309981830843908986e-06 -4.135325594165879032e-06 1.272506260996149900e-05 3.492985551520994095e-05 -9.330911331901547750e-05 -2.266861583207774452e-04 5.348699472811744996e-04 1.162379448485882823e-03 -2.447304064632581811e-03 -4.785923695749343641e-03 9.038326818538425581e-03 1.593814349714999662e-02 -2.702373523561912155e-02 -4.288662263655886736e-02
6.858585858585858119e+00 6.100288304758375819e-11 4.183935110031249396e-10 -2.808584934842535826e-09 -1.332509311685815275e-08 6.181481965354621019e-08 2.338948249963458120e-07 -8.643634033559767680e-07 -2.761596447207672026e-06 8.605959766613767076e-06 2.392660759815640675e-05 -6.478299538498062085e-05 -1.595508681411181588e-04 3.819603850197903915e-04 8.424411889929550546e-04 -1.801901416863781408e-03 -3.581356439191910219e-03 6.882444880586330999e-03 1.235807781149707470e-02 -2.137053435849283617e-02 -3.462612176226820965e-02
6.929292929292929060e+00 3.746738667660950491e-11 2.596224975773143373e-10 -1.761532950071245196e-09 -8.447490277226010691e-09 3.962905769737604799e-08 1.516438160076644823e-07 -5.670416112235883172e-07 -1.833271316643789734e-06 5.784595374724086126e-06 1.628600452313933947e-05 -4.468368069030118170e-05 -1.115373927453355612e-04 2.708413257642512044e-04 6.060770630278346921e-04 -1.316490593861838632e-03 -2.658304226272090696e-03 5.196022497904542910e-03 9.495314058587174533e-03 -1.673591502462340105e-02 -2.766427394138143425e-02
7.000000000000000000e+00 2.289734845645552983e-11 1.602814391951887218e-10 -1.099072725909865432e-09 -5.326796350003089441e-09 2.526722402169867707e-08 9.776695912714034822e-08 -3.698532371676406144e-07 -1.209817659831883811e-06 3.864508572243953305e-06 1.101573160292986971e-05 -3.062018598821751120e-05 -7.744852893971527759e-05 1.907074207818409322e-04 4.328610037730976534e-04 -9.545351474595672970e-04 -1.957449571719965201e-03 3.889905383519048476e-03 7.230944740219261320e-03 -1.298229901032588868e-02 -2.187766739241352176e-02
